,sq1 (s'active si PFA05>=condition),,,,,PFA05a,,,Quelle est la probabilité de l'énoncé ? L'autre parent laisse entendre à votre enfant qu’il ou elle n’est pas en sécurité avec vous.,,sq1,,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,10,20,0%,100%,0%, -   , 20 , -   ,B:Altération/dévoiement de la réalité,,,,,,,,,,,,🔴,,"""exposer ce que ça veut dire / impact sur l'enfant / importance de sécuriser l'enfant 
importantce d'intervenir ou non 
notion d'apaisement 
quelques conseils de base 

important de faire la différence entre une réelle perception de danger chez l'enfant et un message indirect de l'autre parent que l'enfant reprend à son compte. Important de différencier également l'emprise chez un enfant entre recracher les paroles de l'autre parent et l'enfant reprend à son compte le message (rejet actif) Sentiment d'insécurité induit par l'autre parent ? Un accompagnement ou un support psychologique serait """,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA06,,,Dans quelle mesure diriez-vous que l'autre parent modifie certains faits (historiques) concernant votre passé à la faveur de l'autre parent ou à votre défaveur ?,,,3,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,10,20,0%,50%,50%, -   , 10 , 10 ,B:Altération/dévoiement de la réalité,,,,,,,,,,,,🔴 ATTN : déf. AP : relation avant vs après,,info : manipulation / comprtements aliénants ,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA06>=condition),,,,,PFA06a,,,Dans quelle mesure l'autre parent déforme les souvenirs de votre enfant (ex.: souvenirs heureux de la petite enfance vus aujourd'hui négativement) ?,,sq1,,,3,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,7,21,0%,100%,0%, -   , 21 , -   ,B:Altération/dévoiement de la réalité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,88, 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA07,,,Quelle est la probabilité de l'énoncé suivant :  l’autre parent culpabilise votre enfant de sa relation ou de son amour pour vous ? ,,,3,,1,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,7,7,50%,50%,0%, 4 , 4 , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,,,,🔴,,"Notion générale et globale pour cette question + les s-q ? 

… forçant ainsi une allégeance et un conflit de loyauté

Pour certains parents, l'amour que porte l'enfant à son parent signifie qu'il y en a moins pour lui/elle. Drapeau rouge…  la responsabilité de l'enfant de rassurer son parent (degré de parentification) ...  Un retrait émotif de la part d'un parent à l'égard de son enfant … ",,,,,,= > 4,,,,,,,,= > 4,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA07>=condition),,,,,PFA07a,,,Arrive-t-il que l’autre parent boude votre enfant ou se fâche lorsqu'il est temps de rentrer chez vous (à votre tour de garde)? ,,sq1,3,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,10,20,100%,0%,0%, 20 , -   , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,,,,🔴,,"Notion générale et globale pour cette question + les s-q ? 

… forçant ainsi une allégeance et un conflit de loyauté

Pour certains parents, l'amour que porte l'enfant à son parent signifie qu'il y en a moins pour lui/elle. Drapeau rouge…  la responsabilité de l'enfant de rassurer son parent (degré de parentification) ...  Un retrait émotif de la part d'un parent à l'égard de son enfant … ",,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq2 (s'active si PFA07a>=condition),,,,,PFA07a1,,,Arrive-t-il à l’autre parent de se fâcher contre votre enfant lorsqu'il ou elle exprime de l'affection pour vous ? ,,sq2,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,10,30,50%,50%,0%, 15 , 15 , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,,,,🔴,,"Notion générale et globale pour cette question + les s-q ? 

… forçant ainsi une allégeance et un conflit de loyauté

Pour certains parents, l'amour que porte l'enfant à son parent signifie qu'il y en a moins pour lui/elle. Drapeau rouge…  la responsabilité de l'enfant de rassurer son parent (degré de parentification) ...  Un retrait émotif de la part d'un parent à l'égard de son enfant … ",,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA09,,,Arrive-t-il que l'autre parent vous accable de reproches par courriel ou texto au retour des enfants (après un séjour chez vous) ?,,,3,,1,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,7,0%,0%,100%, -   , -   , 7 ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,,,,🔴,,Ne pas tomber dans le piège de l'escalade. Apprendre la contre manipulation ou communication non violente.  ,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA09>=condition),,,,,PFA09a,,,Dans quelle mesure l'autre parent fait ou a déjà fait des menaces (claires ou voilées) de vous enlever les enfants ?,,sq1,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,14,100%,0%,0%, 14 , -   , -   ,C: Chantage affectif et manipulation,,,,,,,,Indice VC,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,Devrais-je invalider les Q VC pour les blocs?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA10,,,"Dans quelle mesure l’autre parent vous ignore lorsqu’il ou elle vous croise à l’école, lors des changements de garde ou lors d'événements sportifs?",,,,,1,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,4,100%,0%,0%, 4 , -   , -   ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"intensité 2 si âge (B02) >= 11 ans;
Intensité 3 si âge (B02) < 11 ans",,,,PFA11,,,L'autre parent est d'avis que votre enfant est assez mature pour choisir où et avec qui il veut vivre ?,,>=3,3,,2,3,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,30,0%,50%,50%, -   , 15 , 15 ,"H: Rôle actif, Réponse au CC, r",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA11>=condition),,,,,PFA11a,,,Dans quelle mesure cet énoncé s'applique à votre situation ? L'autre parent vous demande de respecter les désirs et choix de votre enfant.,,sq1,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,14,0%,0%,100%, -   , -   , 14 ,"H: Rôle actif, Réponse au CC, r",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,69, 14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA12,,,"Selon vous, dans quelle mesure l'autre parent questionne votre enfant à son retour de garde sur les activités qu'il a fait alors qu'il était chez vous?",,,,,1,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,7,0%,0%,100%, -   , -   , 7 ,"C: Chantage affectif, loyauté, manipulation",,,,,,,,,🔶,pression sur l'enfant ,,,,,,,,,,,,,,,,,,=5,,,,,,1,1,133, 15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA13,Arrive t-il ou arrivait-il,Arrivait-il,Arrive-t-il que l’autre parent vous dénigre en la présence de votre enfant ?,,DIFF |  >=3,3,,0,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,0,0%,0%,100%, -   , -   , -   ,D: Dénigrement,,,,,,Diff,,,🔶,,,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA13>=condition),,,,,PFA13a,,,"Dans quelle mesure l'autre parent vous renvoie une image négative de vous-même en tant que parent, ridiculise vos décisions ou vous insulte ?",,sq1,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,21,0%,100%,0%, -   , 21 , -   ,D: Dénigrement,,,,,,,,Indice VC,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s'active que si PFA09a=0,sq1 (s'active si PFA13>=condition),,,,,PFA13b,,,Dans quelle mesure l'autre parent fait ou a déjà fait des menaces (claires ou voilées) de vous enlever les enfants ?,,sq1,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,100%,0%,0%, -   , -   , -   ,D: Dénigrement,,,,,,,,Indice VC,,,,🔴 ATTN : déf. AP,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA13>=condition),,,,,PFA13c,,,Dans quelle mesure l'autre parent présente aux autres une vision négative de vos comportements ou de votre santé mentale (compétences parentales).,,sq1,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,14,100%,0%,0%, 14 , -   , -   ,D: Dénigrement,,,,,,,,Indice VC,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PCR a NC (B07 n'égale pas ""célibataire"")",,,,,,PFA14,,,Arrive-t-il que l’autre parent dénigre ouvertement votre nouvelle famille devant votre enfant ?  (i.e: dénigrement du nouveau ou nouvelle conjoint·e et/ou enfant(s) né(s) d’une nouvelle union) ,,,,,1,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,4,0%,0%,100%, -   , -   , 4 ,D: Dénigrement,,,,,,,,,🔶,"i = contre manipulation ou communication non violente 
ex.: photo dans le sac avec photo (NCFA) disant que c'est la vraie famille … importance de communiquer l'info à l'autre parent et accueillir la famille NCFA tout en revalorisant sa propre famille 

pour le i = mise en situation : imaginons le cas suivant : (ex photo sac) et la réponse adéquate  ",,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PFA a NC (B08 n'égale pas ""célibataire"")",,,,Texte à reformuler,,PFA15,,,"Dans quelle mesure diriez-vous que l'autre parent laisse entendre que la ""vraie"" famille de votre enfant est avec l’autre parent, le nouveau ou nouvelle conjoint·e et/ou la nouvelle fratrie ? ",,>=3,3,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,14,0%,100%,0%, -   , 14 , -   ,D: Dénigrement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PFA a NC (B08 n'égale pas ""célibataire"")",sq1 (s'active si PFA15>=condition),,,,,PFA15a,,,Dans quelle mesure diriez-vous que l'autre parent demande à ce que votre enfant appelle le nouveau ou nouvelle conjoint·e maman ou papa ?,,sq1,,,3,,E3A,"Pas du tout d’accord / Pas d’accord /  Ni d’accord, ni pas d’accord /  Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",2,6,0%,50%,50%, -   , 3 , 3 ,D: Dénigrement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59, 8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA16,,,Évaluez la fréquence de l'énoncé : l'autre parent vous impose des changements d’horaires sans vous consulter au préalable et sans votre autorisation.,,>=2,2,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,2,4,100%,0%,0%, 4 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,🔶,,,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA16>=condition),,,,,PFA16a,,,Évaluez l'intensité et la fréquence de l'énoncé : l'autre parent ramène votre enfant à la maison à l'heure qui lui convient (sans respecter l'entente initiale).    ,,sq1,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,100%,0%,0%, -   , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA16>=condition),,,,,PFA16b,,,Évaluez la fréquence de l'énoncé : l’autre parent organise et propose des activités à votre enfant sur votre temps de garde. ,,sq1,3,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,14,100%,0%,0%, 14 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq2 (s'active si PFA07b>=condition),,,,,PFA16b1,,,"Arrive-t-il que l’autre parent propose des activités amusantes, voire irrésistibles à votre enfant alors que c’est votre week-end ou votre semaine avec votre enfant ? ",,sq2,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,4,12,100%,0%,0%, 12 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA17,,,"Évaluez la fréquence de l'énoncé : l’autre parent se présente à la sortie des classes, au service de garde ou à la garderie sur votre temps de garde. ",,,,,1,,EA1,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,2,2,100%,0%,0%, 2 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,🔶,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Intensité 3 si fréquence >= 2 ET si (Temps de séparation (B04) > 2 ans OU âge (B02) >=8 ans), sinon Intensité 1",,,,PFA18,,,Évaluez la fréquence et l'intensité de l'énoncé : l’autre parent impose sa présence en appelant (ou en textant) régulièrement votre enfant durant votre temps de garde. ,,,2,,1,3,E5A,Au besoin / 1 x semaine / 3 x semaine / + de 5 x semaine / tous les jours / +sieurs x par jour / S.O.,10,30,100%,0%,0%, 30 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA19,,,"Dans quelle mesure l'autre parent vous communique les informations médicales, scolaires ou liées aux activités sociales ou sportives de votre enfant ? ",,,3,,2,,E1B,Toujours / Souvent / Régulièrement / Parfois / Rarement / Jamais / S.O.,7,14,100%,0%,0%, 14 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA19>=condition),,,,,PFA19a,,,"Dans quelle mesure diriez-vous que l'autre parent interdit aux personnes gravitant autour de votre enfant (professeurs, éducateurs, medecins, entraîneurs, etc.) de vous communiquer de l'information à son sujet ?",,sq1,,,3,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",7,21,100%,0%,0%, 21 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA20,,,Diriez-vous qu’il est facile de communiquer avec votre enfant lorsqu’il est chez l’autre parent ?,,>=3,3,,1,,E3B,"Tout à fait d’accord / D'accord / Partiellement d'accord / Ni d'accord, ni pas d'accord / Pas d'accord / Pas du tout d'accord / S.O.",10,10,100%,0%,0%, 10 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,🔶,"""Apprendre à lire les signes : différences entre un enfant pressé d'aller jouer et un enfant qui est bête et se cmporte différemment et de manière presque arrogante (pour le bénéfice d l'autre parent qui écroute). 

ATTN : pression sur l'enfant / ne pas prendre ombrage du fait que l'enfant est bête au téléphone. """,,🔴,,"""Apprendre à lire les signes : différences entre un enfant pressé d'aller jouer et un enfant qui est bête et se cmporte différemment et de manière presque arrogante (pour le bénéfice d l'autre parent qui écroute). 

ATTN : pression sur l'enfant / ne pas prendre ombrage du fait que l'enfant est bête au téléphone. """,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA20>=condition),,,,,PFA20a,,,"Dans quelle mesure diriez-vous que l'autre parent contrôle, écoute ou écourte vos conversations téléphoniques avec votre enfant (lorsque chez l’autre parent) ?",,sq1,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,10,20,100%,0%,0%, 20 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA20>=condition),,,,,PFA20b,,,"Arrive-t-il que l'autre parent vous harcèle (tél. courriel, etc.) ou se présente à votre lieu de travail ou votre domicile sans s'annoncer ou sans invitation?",,sq1,,,3,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,1,3,100%,0%,0%, 3 , -   , -   ,E: Interférence temps et/ou communication,,,,,,,,Indice VC,,,,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,130, 12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA21,,,Dans quelle mesure diriez-vous que l'autre parent vous considère comme étant son égal·e sur le plan parental ? ,,,,,1,,E3B,"Tout à fait d’accord / D'accord / Partiellement d'accord / Ni d'accord, ni pas d'accord / Pas d'accord / Pas du tout d'accord / S.O.",7,7,50%,50%,0%, 4 , 4 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,"Exemple cas Jean-Philippe, AP annoncée
dénigrement manifeste de son apport parental + dénigrement de la nouvelle conjointe aussi (jalousie)   ",,🔴,,"Si le parent rejeté a une valeur parentale faible, cela est-il la source de l'exclusion. Qu'est-ce qui le pousse à faire cela? Laisse peu de place au PCR dans la vie de l'enfant. Comprendre ce qui se cache derrière?",,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA21>=condition),,,,,PFA21a,,,Dans quelle mesure cet énoncé s'applique-t-il selon vous? L'autre parent sent qu’il est en compétition avec vous pour l’amour de votre enfant ?,,sq1,,,2,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",2,4,0%,100%,0%, -   , 4 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,"relation fusionnelle NON intentionnelle ? 

(i) Notion de parentification … 
(dp) Il se peut que la parentification de l'enfant soit involontaire, il se peut que l'autre parent (mère principalement) ait du mal avec la séparation. (ex.: Frédéric) Être patient… Si la séparation est récente, prévoir un temps d'adaptation, être indulgent, faire valoir sa valeur de coparent, mais éviter les déclencheurs. Privilégier la médiation pour établir des accès. 
(i) Il arrive que l'identité sociale du parent passe par la parentalité...   ",,🔴,,,,,,,,= > 4,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA22,,,"Dans quelle mesure cet énoncé s'applique-t-il selon vous? L'autre parent estime que les exigences de la coparentalité (logistique horaire, transport, compromis vacances, etc.) nuit à sa qualité de vie.",,,,,1,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",10,10,50%,50%,0%, 5 , 5 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,,,,,,Réf.: La coparentalité avec votre ex toxique : Comment protéger vos enfants,,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA23,,,Dans quelle mesure diriez-vous que l'identité et la valeur sociale de l'autre parent passe par sa paternité ou sa maternité?,,,,,1,,E3A,"Pas du tout d’accord / Pas d’accord / Ni d’accord, ni pas d’accord / Partiellement d’accord / D’accord / Tout à fait d’accord / S.O.",0,0,0%,100%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,,,🔴,,,,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,N / A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA24,,,"Quelle est la probabilité de l'énoncé : depuis la séparation, l’autre parent cherche à vous blesser ou à se venger parce que vous avez brisé ou abandonné la famille ?",,,,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,7,14,100%,0%,0%, 14 , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,🔶,,,🔴,,,,,,,,,,,,"= > 3 
+ combo
 temps de sép. < 2 ans ",,,,= > 3,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA25,,,Dans quelle mesure l'autre parent vous appelle par votre prénom devant votre enfant (versus maman ou papa) ?,,>=3,3,,1,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,7,7,50%,50%,0%, 4 , 4 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sq1 (s'active si PFA25>=condition),,,,,PFA25a,,,"Cette façon de s'adresser à vous devant l'enfant (prénom versus maman ou papa), est-elle habituelle ou est-ce nouveau depuis la séparation ? ","- Normal / usuel
- Nouveau",sq1,,,2,,choix de réponses,"Usuel / Normal
Nouveau",,,0%,0%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,Qualitatif,,,,🔴,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"s'active si PFA a NC (B08 n'égale pas ""célibataire"")",,,,,,PFA26,,,Dans quelle mesure cet énoncé s'applique-t-il selon vous? L’autre parent considère que son nouveau ou nouvelle conjoint·e est un meilleur parent que vous.,,,3,,2,,E4A,Nulle / Très faible / Faible / Moyenne / Élevé / Très élevé / S.O.,7,14,50%,50%,0%, 7 , 7 , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔴,,"Le PFA cherche-t-il à vous remplacer / exclure de la vie de votre enfant ou est-ce une façon d'affaiblir votre rôle parental ?

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PFA27,,,"Dans quelle mesure diriez-vous que l’autre parent cherche à limiter les contacts entre votre enfant et votre famille élargie (cousin.es, oncles, tantes, grands-parents, etc.)",,,,,2,,E1A,Jamais / Rarement / Parfois / Régulièrement / Souvent / Toujours / S.O.,0,0,100%,0%,0%, -   , -   , -   ,F: Interférence lien affectif ou symbolique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
